design_name,clock_frequency_mhz,toggle_rate,static_probability,cell_count,seq_cell_count,total_area,logic_depth,dynamic_power,leakage_power,power_units,vdd,temperature,process,pvt_corner,split_set
cntr_3ud,10,0.5,0.3,23,3,0.580608,1,1.3044,7.5662,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,10,0.5,0.7,23,3,0.580608,1,1.2959,7.5844,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,50,0.1,0.5,23,3,0.580608,1,731.6966,7.536,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,50,0.5,0.5,23,3,0.580608,1,1.6355,7.5937,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,50,0.3,0.5,23,3,0.580608,1,1.1483,7.5937,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,50,0.8,0.5,23,3,0.580608,1,2.366,7.5937,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,50,0.5,0.3,23,3,0.580608,1,1.6524,7.5662,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,50,0.5,0.7,23,3,0.580608,1,1.61,7.5844,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
cntr_3ud,100,0.1,0.5,23,3,0.580608,1,753.119,7.5267,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,100,0.5,0.5,23,3,0.580608,1,1.8785,7.5149,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
cntr_3ud,100,0.3,0.5,23,3,0.580608,1,1.3908,7.5149,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,100,0.8,0.5,23,3,0.580608,1,2.6094,7.5149,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,100,0.5,0.3,23,3,0.580608,1,1.9123,7.5324,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,100,0.5,0.7,23,3,0.580608,1,1.8443,7.4975,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,200,0.1,0.5,23,3,0.580608,1,805.5779,7.5353,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,200,0.5,0.5,23,3,0.580608,1,2.3054,7.5163,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
cntr_3ud,200,0.3,0.5,23,3,0.580608,1,1.6517,7.5193,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,200,0.8,0.5,23,3,0.580608,1,3.0368,7.5163,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,200,0.5,0.3,23,3,0.580608,1,2.3722,7.5333,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,200,0.5,0.7,23,3,0.580608,1,2.2396,7.4992,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,300,0.1,0.5,23,3,0.580608,1,816.2259,7.5344,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,300,0.5,0.5,23,3,0.580608,1,2.5341,7.5183,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,300,0.3,0.5,23,3,0.580608,1,1.6738,7.5186,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Validation
cntr_3ud,300,0.8,0.5,23,3,0.580608,1,3.4478,7.5156,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,300,0.5,0.3,23,3,0.580608,1,2.5467,7.5783,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,300,0.5,0.7,23,3,0.580608,1,2.3369,7.4575,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,450,0.1,0.5,23,3,0.580608,1,821.2692,7.5309,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,450,0.5,0.5,23,3,0.580608,1,2.5715,7.5194,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,450,0.3,0.5,23,3,0.580608,1,1.7006,7.5187,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,450,0.8,0.5,23,3,0.580608,1,3.8801,7.5189,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,450,0.5,0.3,23,3,0.580608,1,2.7093,7.6035,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,450,0.5,0.7,23,3,0.580608,1,2.4452,7.4306,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.1,0.5,23,3,0.580608,1,840.5413,7.5396,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.5,0.5,23,3,0.580608,1,2.5988,7.5168,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.3,0.5,23,3,0.580608,1,1.7283,7.5169,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.8,0.5,23,3,0.580608,1,3.9165,7.5169,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.5,0.3,23,3,0.580608,1,2.7433,7.6005,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,600,0.5,0.7,23,3,0.580608,1,2.4712,7.4301,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,750,0.1,0.5,23,3,0.580608,1,836.5583,7.5353,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,750,0.5,0.5,23,3,0.580608,1,2.5806,7.5112,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,750,0.3,0.5,23,3,0.580608,1,1.707,7.511,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,750,0.8,0.5,23,3,0.580608,1,3.8846,7.5108,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,750,0.5,0.3,23,3,0.580608,1,2.7201,7.5961,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Test
cntr_3ud,750,0.5,0.7,23,3,0.580608,1,2.4493,7.4237,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.1,0.5,23,3,0.580608,1,844.6269,7.5433,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.5,0.5,23,3,0.580608,1,2.61,7.5159,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.3,0.5,23,3,0.580608,1,1.7247,7.5173,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.8,0.5,23,3,0.580608,1,3.9322,7.5159,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.5,0.3,23,3,0.580608,1,2.7472,7.6005,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,900,0.5,0.7,23,3,0.580608,1,2.4712,7.4286,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.1,0.5,23,3,0.580608,1,849.1035,7.5553,nW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.5,0.5,23,3,0.580608,1,2.6188,7.5206,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.3,0.5,23,3,0.580608,1,1.7344,7.5219,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.8,0.5,23,3,0.580608,1,3.9407,7.521,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.5,0.3,23,3,0.580608,1,2.7559,7.6057,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,1000,0.5,0.7,23,3,0.580608,1,2.4811,7.4342,uW/nW,0.75,25,TT,saed05rvt_base_tt0p75v25c,Train
cntr_3ud,10,0.1,0.5,23,3,0.580608,1,268.774,410.6115,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.5,0.5,23,3,0.580608,1,1.0193,413.928,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.3,0.5,23,3,0.580608,1,638.2715,413.928,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.8,0.5,23,3,0.580608,1,1.5909,413.928,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.5,0.3,23,3,0.580608,1,1.022,408.8254,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.5,0.7,23,3,0.580608,1,1.0153,416.0296,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,50,0.1,0.5,23,3,0.580608,1,580.8686,410.6115,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,50,0.5,0.5,23,3,0.580608,1,1.2858,413.928,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,50,0.3,0.5,23,3,0.580608,1,904.5452,413.928,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,50,0.8,0.5,23,3,0.580608,1,1.8575,413.928,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,50,0.5,0.3,23,3,0.580608,1,1.2989,408.8254,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,50,0.5,0.7,23,3,0.580608,1,1.2656,416.0296,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,100,0.1,0.5,23,3,0.580608,1,604.4774,412.0201,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,100,0.5,0.5,23,3,0.580608,1,1.49,411.3975,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,100,0.3,0.5,23,3,0.580608,1,1.1072,411.3975,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,100,0.8,0.5,23,3,0.580608,1,2.0639,411.3975,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,100,0.5,0.3,23,3,0.580608,1,1.5167,410.7672,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,100,0.5,0.7,23,3,0.580608,1,1.4631,412.0265,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,200,0.1,0.5,23,3,0.580608,1,646.6531,412.5623,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,200,0.5,0.5,23,3,0.580608,1,1.8322,411.4368,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,200,0.3,0.5,23,3,0.580608,1,1.3165,411.6476,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,200,0.8,0.5,23,3,0.580608,1,2.4064,411.4368,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,200,0.5,0.3,23,3,0.580608,1,1.8849,410.7853,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,200,0.5,0.7,23,3,0.580608,1,1.7804,412.0837,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,300,0.1,0.5,23,3,0.580608,1,655.0186,412.4935,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,300,0.5,0.5,23,3,0.580608,1,2.0156,411.5143,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,300,0.3,0.5,23,3,0.580608,1,1.3341,411.5174,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,300,0.8,0.5,23,3,0.580608,1,2.736,411.3673,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,300,0.5,0.3,23,3,0.580608,1,2.0251,413.7052,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,300,0.5,0.7,23,3,0.580608,1,1.8581,407.9706,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,450,0.1,0.5,23,3,0.580608,1,658.9791,412.1829,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,450,0.5,0.5,23,3,0.580608,1,2.0459,411.5861,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,450,0.3,0.5,23,3,0.580608,1,1.3557,411.5424,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,450,0.8,0.5,23,3,0.580608,1,3.0829,411.5502,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,450,0.5,0.3,23,3,0.580608,1,2.1558,415.3833,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,450,0.5,0.7,23,3,0.580608,1,1.9451,405.3988,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,600,0.1,0.5,23,3,0.580608,1,674.7415,412.8376,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,600,0.5,0.5,23,3,0.580608,1,2.068,411.4373,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,600,0.3,0.5,23,3,0.580608,1,1.3782,411.4561,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,600,0.8,0.5,23,3,0.580608,1,3.1123,411.4473,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,600,0.5,0.3,23,3,0.580608,1,2.1833,415.247,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,600,0.5,0.7,23,3,0.580608,1,1.9662,405.3861,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,750,0.1,0.5,23,3,0.580608,1,671.3179,412.4905,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,750,0.5,0.5,23,3,0.580608,1,2.0532,410.9612,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,750,0.3,0.5,23,3,0.580608,1,1.3609,410.9404,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,750,0.8,0.5,23,3,0.580608,1,3.0863,410.9283,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,750,0.5,0.3,23,3,0.580608,1,2.1644,414.9273,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,750,0.5,0.7,23,3,0.580608,1,1.9483,404.79,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,900,0.1,0.5,23,3,0.580608,1,677.8216,413.1,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,900,0.5,0.5,23,3,0.580608,1,2.077,411.4121,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,900,0.3,0.5,23,3,0.580608,1,1.3752,411.5097,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,900,0.8,0.5,23,3,0.580608,1,3.1251,411.4126,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,900,0.5,0.3,23,3,0.580608,1,2.1864,415.291,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,900,0.5,0.7,23,3,0.580608,1,1.9661,405.2671,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,1000,0.1,0.5,23,3,0.580608,1,681.3741,413.9114,nW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,1000,0.5,0.5,23,3,0.580608,1,2.084,411.7204,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Test
cntr_3ud,1000,0.3,0.5,23,3,0.580608,1,1.383,411.806,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,1000,0.8,0.5,23,3,0.580608,1,3.1318,411.7498,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,1000,0.5,0.3,23,3,0.580608,1,2.1933,415.6471,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Validation
cntr_3ud,1000,0.5,0.7,23,3,0.580608,1,1.9741,405.6109,uW/nW,0.66,125,FF,saed05rvt_base_ff0p660v125c,Train
cntr_3ud,10,0.1,0.5,23,3,0.580608,1,261.9945,4.1583,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,10,0.5,0.5,23,3,0.580608,1,999.5815,4.1899,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,10,0.3,0.5,23,3,0.580608,1,625.3481,4.1899,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,10,0.8,0.5,23,3,0.580608,1,1.5609,4.1899,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,10,0.5,0.3,23,3,0.580608,1,1.0022,4.1756,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,10,0.5,0.7,23,3,0.580608,1,995.6558,4.1846,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,50,0.1,0.5,23,3,0.580608,1,560.6021,4.1583,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,50,0.5,0.5,23,3,0.580608,1,1.2554,4.1899,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,50,0.3,0.5,23,3,0.580608,1,880.9587,4.1899,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,50,0.8,0.5,23,3,0.580608,1,1.8168,4.1899,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,50,0.5,0.3,23,3,0.580608,1,1.2683,4.1756,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,50,0.5,0.7,23,3,0.580608,1,1.2359,4.1846,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,100,0.1,0.5,23,3,0.580608,1,578.7626,4.1554,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,100,0.5,0.5,23,3,0.580608,1,1.4453,4.1491,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,100,0.3,0.5,23,3,0.580608,1,1.0694,4.1491,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,100,0.8,0.5,23,3,0.580608,1,2.0086,4.1491,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,100,0.5,0.3,23,3,0.580608,1,1.4712,4.1583,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,100,0.5,0.7,23,3,0.580608,1,1.4191,4.1401,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,200,0.1,0.5,23,3,0.580608,1,618.8957,4.1601,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,200,0.5,0.5,23,3,0.580608,1,1.7718,4.1499,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,200,0.3,0.5,23,3,0.580608,1,1.269,4.1515,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,200,0.8,0.5,23,3,0.580608,1,2.3355,4.1499,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,200,0.5,0.3,23,3,0.580608,1,1.8231,4.1587,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,200,0.5,0.7,23,3,0.580608,1,1.7214,4.141,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,300,0.1,0.5,23,3,0.580608,1,626.989,4.1596,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,300,0.5,0.5,23,3,0.580608,1,1.9467,4.1509,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,300,0.3,0.5,23,3,0.580608,1,1.2858,4.1511,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,300,0.8,0.5,23,3,0.580608,1,2.6499,4.1495,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,300,0.5,0.3,23,3,0.580608,1,1.9565,4.1831,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,300,0.5,0.7,23,3,0.580608,1,1.7957,4.119,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,450,0.1,0.5,23,3,0.580608,1,630.8361,4.1577,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,450,0.5,0.5,23,3,0.580608,1,1.9754,4.1515,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,450,0.3,0.5,23,3,0.580608,1,1.3063,4.1511,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,450,0.8,0.5,23,3,0.580608,1,2.9806,4.1513,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,450,0.5,0.3,23,3,0.580608,1,2.081,4.1968,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,450,0.5,0.7,23,3,0.580608,1,1.8786,4.1048,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,600,0.1,0.5,23,3,0.580608,1,645.6193,4.1624,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,600,0.5,0.5,23,3,0.580608,1,1.9962,4.1501,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,600,0.3,0.5,23,3,0.580608,1,1.3276,4.1501,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,600,0.8,0.5,23,3,0.580608,1,3.0084,4.1501,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,600,0.5,0.3,23,3,0.580608,1,2.107,4.1952,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,600,0.5,0.7,23,3,0.580608,1,1.8985,4.1044,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,750,0.1,0.5,23,3,0.580608,1,642.5242,4.16,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,750,0.5,0.5,23,3,0.580608,1,1.9823,4.1471,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,750,0.3,0.5,23,3,0.580608,1,1.3112,4.147,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,750,0.8,0.5,23,3,0.580608,1,2.984,4.1468,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,750,0.5,0.3,23,3,0.580608,1,2.0892,4.1927,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,750,0.5,0.7,23,3,0.580608,1,1.8817,4.101,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,900,0.1,0.5,23,3,0.580608,1,648.7233,4.1645,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,900,0.5,0.5,23,3,0.580608,1,2.0049,4.1497,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,900,0.3,0.5,23,3,0.580608,1,1.3248,4.1505,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,900,0.8,0.5,23,3,0.580608,1,3.0207,4.1497,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,900,0.5,0.3,23,3,0.580608,1,2.1101,4.1952,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,900,0.5,0.7,23,3,0.580608,1,1.8985,4.1038,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,1000,0.1,0.5,23,3,0.580608,1,652.1437,4.171,nW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,1000,0.5,0.5,23,3,0.580608,1,2.0117,4.1523,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,1000,0.3,0.5,23,3,0.580608,1,1.3323,4.153,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,1000,0.8,0.5,23,3,0.580608,1,3.0272,4.1525,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Train
cntr_3ud,1000,0.5,0.3,23,3,0.580608,1,2.1168,4.1981,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Test
cntr_3ud,1000,0.5,0.7,23,3,0.580608,1,1.9062,4.1069,uW/nW,0.66,25,FF,saed05rvt_base_ff0p660v25c,Validation
cntr_3ud,10,0.1,0.5,23,3,0.580608,1,433.3159,1.0817,nW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,10,0.5,0.5,23,3,0.580608,1,1.619,1.0905,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,10,0.3,0.5,23,3,0.580608,1,1.0161,1.0905,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Test
cntr_3ud,10,0.8,0.5,23,3,0.580608,1,2.5233,1.0905,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,10,0.5,0.3,23,3,0.580608,1,1.6233,1.0775,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,10,0.5,0.7,23,3,0.580608,1,1.6122,1.0954,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Validation
cntr_3ud,50,0.1,0.5,23,3,0.580608,1,959.5606,1.0817,nW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,50,0.5,0.5,23,3,0.580608,1,2.0658,1.0905,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
cntr_3ud,50,0.3,0.5,23,3,0.580608,1,1.4627,1.0905,uW/uW,0.825,125,FF,saed05rvt_base_ff0p825v125c,Train
